"","V1"
"RichardNixon-2_4",13
"RichardNixon-2_5",13
"RichardNixon-2_6",13
"RichardNixon-2_7",9
"RichardNixon-2_8",9
"RichardNixon-2_9",9
"RichardNixon-2_10",9
"RichardNixon-2_11",9
"RichardNixon-2_12",9
"RichardNixon-2_13",9
"RichardNixon-2_14",9
"RichardNixon-2_15",9
"RichardNixon-2_16",9
"RichardNixon-2_17",14
"RichardNixon-2_18",14
"RichardNixon-2_19",3
"RichardNixon-2_20",5
"RichardNixon-2_21",5
"RichardNixon-2_22",9
"RichardNixon-2_23",9
"RichardNixon-2_24",15
"RichardNixon-2_25",15
"RichardNixon-2_26",9
"RichardNixon-2_27",9
"RichardNixon-2_28",9
"RichardNixon-2_29",9
"RichardNixon-2_30",9
"RichardNixon-2_31",9
"RichardNixon-2_32",9
"RichardNixon-2_33",9
"RichardNixon-2_34",9
"RichardNixon-2_35",9
"RichardNixon-2_36",9
"RichardNixon-2_37",9
"RichardNixon-2_38",9
"RichardNixon-2_39",9
"RichardNixon-2_40",9
"RichardNixon-2_41",9
"RichardNixon-2_42",9
"RichardNixon-2_43",9
"RichardNixon-2_44",1
"RichardNixon-2_45",3
"RichardNixon-2_46",2
"RichardNixon-2_47",2
"RichardNixon-2_48",2
"RichardNixon-2_49",2
"RichardNixon-2_50",14
"RichardNixon-2_51",5
"RichardNixon-2_52",9
"RichardNixon-2_53",9
"RichardNixon-2_54",9
"RichardNixon-2_55",9
"RichardNixon-2_56",3
"RichardNixon-2_57",9
"RichardNixon-2_58",14
"RichardNixon-2_59",14
"RichardNixon-2_60",14
"RichardNixon-2_61",14
"RichardNixon-2_62",9
"RichardNixon-2_63",14
"RichardNixon-2_64",14
"RichardNixon-2_65",3
"RichardNixon-2_66",13
"RichardNixon-2_67",9
"RichardNixon-2_68",9
"RichardNixon-2_69",9
"RichardNixon-2_70",9
"RichardNixon-2_71",9
"RichardNixon-2_72",13
"RichardNixon-2_73",13
"RichardNixon-2_74",13
"RichardNixon-2_75",13
"RichardNixon-2_76",13
"JimmyCarter-1_2",13
"JimmyCarter-1_3",13
"JimmyCarter-1_4",13
"JimmyCarter-1_5",13
"JimmyCarter-1_6",13
"JimmyCarter-1_7",13
"JimmyCarter-1_8",9
"JimmyCarter-1_9",13
"JimmyCarter-1_10",6
"JimmyCarter-1_11",5
"JimmyCarter-1_12",13
"JimmyCarter-1_13",5
"JimmyCarter-1_14",2
"JimmyCarter-1_15",14
"JimmyCarter-1_16",14
"JimmyCarter-1_17",14
"JimmyCarter-1_18",14
"JimmyCarter-1_19",2
"JimmyCarter-1_20",3
"JimmyCarter-1_21",3
"JimmyCarter-1_22",3
"JimmyCarter-1_23",13
"JimmyCarter-1_24",2
"JimmyCarter-1_25",12
"JimmyCarter-1_26",9
"JimmyCarter-1_27",1
"JimmyCarter-1_28",3
"JimmyCarter-1_29",3
"JimmyCarter-1_30",10
"JimmyCarter-1_31",2
"JimmyCarter-1_32",2
"JimmyCarter-1_33",9
"JimmyCarter-1_34",9
"JimmyCarter-1_35",9
"JimmyCarter-1_36",9
"JimmyCarter-1_37",3
"JimmyCarter-1_38",6
"JimmyCarter-1_39",8
"JimmyCarter-1_40",9
"JimmyCarter-1_41",9
"JimmyCarter-1_42",9
"JimmyCarter-1_43",9
"JimmyCarter-1_44",2
"JimmyCarter-1_45",6
"JimmyCarter-1_46",6
"JimmyCarter-1_47",6
"JimmyCarter-1_48",9
"JimmyCarter-1_49",9
"JimmyCarter-1_50",9
"JimmyCarter-1_51",2
"JimmyCarter-1_52",13
"JimmyCarter-1_53",14
"JimmyCarter-1_54",13
"JimmyCarter-1_55",14
"JimmyCarter-1_56",9
"JimmyCarter-1_57",9
"JimmyCarter-1_58",9
"JimmyCarter-1_59",15
"JimmyCarter-1_60",9
"RonaldReagan-1_2",13
"RonaldReagan-1_3",13
"RonaldReagan-1_4",13
"RonaldReagan-1_5",13
"RonaldReagan-1_6",13
"RonaldReagan-1_7",6
"RonaldReagan-1_8",15
"RonaldReagan-1_9",11
"RonaldReagan-1_10",11
"RonaldReagan-1_11",13
"RonaldReagan-1_12",13
"RonaldReagan-1_13",13
"RonaldReagan-1_14",8
"RonaldReagan-1_15",1
"RonaldReagan-1_16",1
"RonaldReagan-1_17",1
"RonaldReagan-1_18",2
"RonaldReagan-1_19",9
"RonaldReagan-1_20",15
"RonaldReagan-1_21",9
"RonaldReagan-1_22",13
"RonaldReagan-1_23",9
"RonaldReagan-1_24",3
"RonaldReagan-1_25",3
"RonaldReagan-1_26",3
"RonaldReagan-1_27",6
"RonaldReagan-1_28",6
"RonaldReagan-1_29",6
"RonaldReagan-1_30",8
"RonaldReagan-1_31",1
"RonaldReagan-1_32",8
"RonaldReagan-1_33",8
"RonaldReagan-1_34",8
"RonaldReagan-1_35",9
"RonaldReagan-1_36",12
"RonaldReagan-1_37",9
"RonaldReagan-1_38",9
"RonaldReagan-1_39",9
"RonaldReagan-1_40",9
"RonaldReagan-1_41",9
"RonaldReagan-1_42",9
"RonaldReagan-1_43",9
"RonaldReagan-1_44",9
"RonaldReagan-1_45",10
"RonaldReagan-1_46",10
"RonaldReagan-1_47",10
"RonaldReagan-1_48",10
"RonaldReagan-1_49",10
"RonaldReagan-1_50",3
"RonaldReagan-1_51",3
"RonaldReagan-1_52",9
"RonaldReagan-1_53",9
"RonaldReagan-1_54",12
"RonaldReagan-1_55",12
"RonaldReagan-1_56",5
"RonaldReagan-1_57",1
"RonaldReagan-1_58",1
"RonaldReagan-1_59",10
"RonaldReagan-1_60",6
"RonaldReagan-1_61",6
"RonaldReagan-1_62",6
"RonaldReagan-1_63",9
"RonaldReagan-1_64",9
"RonaldReagan-1_65",14
"RonaldReagan-1_66",14
"RonaldReagan-1_67",13
"RonaldReagan-1_68",13
"RonaldReagan-1_69",9
"RonaldReagan-1_70",9
"RonaldReagan-1_71",9
"RonaldReagan-1_72",9
"RonaldReagan-1_73",5
"RonaldReagan-1_74",14
"RonaldReagan-1_75",14
"RonaldReagan-1_76",14
"RonaldReagan-1_77",13
"RonaldReagan-1_78",14
"RonaldReagan-1_79",5
"RonaldReagan-1_80",6
"RonaldReagan-1_81",3
"RonaldReagan-1_82",13
"RonaldReagan-1_83",13
"RonaldReagan-1_84",13
"RonaldReagan-1_85",13
"RonaldReagan-1_86",12
"RonaldReagan-1_87",12
"RonaldReagan-1_88",1
"RonaldReagan-1_89",3
"RonaldReagan-1_90",13
"RonaldReagan-1_92",13
"RonaldReagan-1_93",7
"RonaldReagan-1_94",9
"RonaldReagan-1_95",9
"RonaldReagan-1_96",9
"RonaldReagan-1_97",3
"RonaldReagan-1_98",3
"RonaldReagan-1_99",3
"RonaldReagan-1_100",14
"RonaldReagan-1_101",6
"RonaldReagan-1_102",3
"RonaldReagan-1_103",3
"RonaldReagan-1_104",3
"RonaldReagan-1_105",4
"RonaldReagan-1_106",3
"RonaldReagan-1_107",3
"RonaldReagan-1_108",3
"RonaldReagan-1_109",9
"RonaldReagan-1_110",9
"RonaldReagan-1_111",9
"RonaldReagan-1_112",9
"RonaldReagan-1_113",9
"RonaldReagan-1_114",13
"RonaldReagan-1_115",13
"RonaldReagan-1_116",13
"RonaldReagan-1_117",13
"RonaldReagan-1_118",13
"RonaldReagan-1_119",14
"RonaldReagan-1_120",13
"RonaldReagan-1_121",13
"RonaldReagan-1_122",13
"RonaldReagan-1_123",9
"RonaldReagan-1_124",14
"RonaldReagan-1_125",14
"RonaldReagan-1_126",14
"RonaldReagan-1_127",14
"RonaldReagan-1_128",14
"RonaldReagan-1_129",14
"RonaldReagan-1_130",14
"RonaldReagan-1_131",14
"RonaldReagan-1_132",14
"RonaldReagan-1_133",3
"RonaldReagan-1_134",3
"RonaldReagan-1_135",3
"RonaldReagan-1_136",3
"RonaldReagan-1_137",3
"RonaldReagan-1_138",13
"RonaldReagan-2_2",13
"RonaldReagan-2_3",13
"RonaldReagan-2_4",13
"RonaldReagan-2_5",13
"RonaldReagan-2_6",13
"RonaldReagan-2_7",13
"RonaldReagan-2_8",13
"RonaldReagan-2_9",13
"RonaldReagan-2_10",13
"RonaldReagan-2_11",13
"RonaldReagan-2_12",9
"RonaldReagan-2_13",13
"RonaldReagan-2_14",13
"RonaldReagan-2_15",13
"RonaldReagan-2_16",13
"RonaldReagan-2_17",9
"RonaldReagan-2_18",13
"RonaldReagan-2_19",13
"RonaldReagan-2_20",13
"RonaldReagan-2_21",13
"RonaldReagan-2_22",2
"RonaldReagan-2_23",10
"RonaldReagan-2_24",10
"RonaldReagan-2_25",6
"RonaldReagan-2_26",6
"RonaldReagan-2_27",6
"RonaldReagan-2_28",6
"RonaldReagan-2_29",6
"RonaldReagan-2_30",5
"RonaldReagan-2_31",6
"RonaldReagan-2_32",6
"RonaldReagan-2_33",9
"RonaldReagan-2_34",9
"RonaldReagan-2_35",14
"RonaldReagan-2_36",1
"RonaldReagan-2_37",9
"RonaldReagan-2_38",9
"RonaldReagan-2_39",14
"RonaldReagan-2_40",13
"RonaldReagan-2_41",13
"RonaldReagan-2_42",13
"RonaldReagan-2_43",13
"RonaldReagan-2_44",13
"RonaldReagan-2_45",8
"RonaldReagan-2_46",13
"RonaldReagan-2_47",13
"RonaldReagan-2_48",13
"RonaldReagan-2_49",13
"RonaldReagan-2_50",13
"RonaldReagan-2_51",13
"RonaldReagan-2_52",13
"RonaldReagan-2_53",6
"RonaldReagan-2_54",6
"RonaldReagan-2_55",6
"RonaldReagan-2_56",12
"RonaldReagan-2_57",12
"RonaldReagan-2_58",12
"RonaldReagan-2_59",9
"RonaldReagan-2_60",9
"RonaldReagan-2_61",9
"RonaldReagan-2_62",14
"RonaldReagan-2_63",9
"RonaldReagan-2_64",14
"RonaldReagan-2_65",1
"RonaldReagan-2_66",13
"RonaldReagan-2_67",13
"RonaldReagan-2_68",3
"RonaldReagan-2_69",3
"RonaldReagan-2_70",3
"RonaldReagan-2_71",3
"RonaldReagan-2_72",3
"RonaldReagan-2_73",3
"RonaldReagan-2_74",3
"RonaldReagan-2_75",1
"RonaldReagan-2_76",10
"RonaldReagan-2_77",3
"RonaldReagan-2_78",9
"RonaldReagan-2_79",9
"RonaldReagan-2_80",9
"RonaldReagan-2_81",13
"RonaldReagan-2_82",9
"RonaldReagan-2_83",14
"RonaldReagan-2_84",14
"RonaldReagan-2_85",14
"RonaldReagan-2_86",14
"RonaldReagan-2_87",5
"RonaldReagan-2_88",13
"RonaldReagan-2_89",13
"RonaldReagan-2_90",9
"RonaldReagan-2_91",9
"RonaldReagan-2_92",9
"RonaldReagan-2_93",3
"RonaldReagan-2_94",3
"RonaldReagan-2_95",9
"RonaldReagan-2_96",9
"RonaldReagan-2_97",9
"RonaldReagan-2_98",9
"RonaldReagan-2_99",9
"RonaldReagan-2_100",9
"RonaldReagan-2_101",9
"RonaldReagan-2_102",8
"RonaldReagan-2_103",9
"RonaldReagan-2_104",9
"RonaldReagan-2_105",9
"RonaldReagan-2_106",9
"RonaldReagan-2_107",9
"RonaldReagan-2_108",9
"RonaldReagan-2_109",9
"RonaldReagan-2_110",6
"RonaldReagan-2_111",6
"RonaldReagan-2_112",6
"RonaldReagan-2_113",6
"RonaldReagan-2_114",9
"RonaldReagan-2_115",14
"RonaldReagan-2_116",14
"RonaldReagan-2_117",9
"RonaldReagan-2_118",3
"RonaldReagan-2_119",9
"RonaldReagan-2_120",9
"RonaldReagan-2_121",9
"RonaldReagan-2_122",6
"RonaldReagan-2_123",13
"RonaldReagan-2_124",13
"RonaldReagan-2_125",13
"RonaldReagan-2_126",13
"RonaldReagan-2_127",13
"RonaldReagan-2_128",13
"RonaldReagan-2_129",14
"RonaldReagan-2_130",14
"RonaldReagan-2_131",6
"RonaldReagan-2_132",15
"RonaldReagan-2_133",15
"RonaldReagan-2_134",14
"RonaldReagan-2_135",13
"RonaldReagan-2_136",13
"GeorgeBush-1_2",13
"GeorgeBush-1_3",13
"GeorgeBush-1_4",13
"GeorgeBush-1_5",13
"GeorgeBush-1_6",13
"GeorgeBush-1_7",13
"GeorgeBush-1_8",13
"GeorgeBush-1_9",13
"GeorgeBush-1_10",13
"GeorgeBush-1_11",13
"GeorgeBush-1_12",13
"GeorgeBush-1_13",13
"GeorgeBush-1_14",13
"GeorgeBush-1_15",13
"GeorgeBush-1_16",9
"GeorgeBush-1_17",3
"GeorgeBush-1_18",9
"GeorgeBush-1_19",13
"GeorgeBush-1_20",13
"GeorgeBush-1_21",13
"GeorgeBush-1_22",9
"GeorgeBush-1_23",9
"GeorgeBush-1_24",9
"GeorgeBush-1_25",9
"GeorgeBush-1_26",9
"GeorgeBush-1_27",9
"GeorgeBush-1_28",9
"GeorgeBush-1_29",3
"GeorgeBush-1_30",14
"GeorgeBush-1_31",14
"GeorgeBush-1_32",6
"GeorgeBush-1_33",6
"GeorgeBush-1_34",6
"GeorgeBush-1_35",6
"GeorgeBush-1_36",13
"GeorgeBush-1_37",13
"GeorgeBush-1_38",13
"GeorgeBush-1_39",13
"GeorgeBush-1_40",1
"GeorgeBush-1_41",14
"GeorgeBush-1_42",14
"GeorgeBush-1_43",2
"GeorgeBush-1_44",6
"GeorgeBush-1_45",9
"GeorgeBush-1_46",14
"GeorgeBush-1_47",5
"GeorgeBush-1_48",15
"GeorgeBush-1_49",9
"GeorgeBush-1_50",15
"GeorgeBush-1_51",14
"GeorgeBush-1_52",1
"GeorgeBush-1_53",1
"GeorgeBush-1_54",9
"GeorgeBush-1_55",14
"GeorgeBush-1_56",9
"GeorgeBush-1_57",14
"GeorgeBush-1_58",14
"GeorgeBush-1_59",13
"GeorgeBush-1_60",2
"GeorgeBush-1_61",2
"GeorgeBush-1_62",2
"GeorgeBush-1_63",2
"GeorgeBush-1_64",9
"GeorgeBush-1_65",9
"GeorgeBush-1_66",9
"GeorgeBush-1_67",14
"GeorgeBush-1_68",2
"GeorgeBush-1_69",9
"GeorgeBush-1_70",9
"GeorgeBush-1_71",14
"GeorgeBush-1_72",6
"GeorgeBush-1_73",1
"GeorgeBush-1_74",1
"GeorgeBush-1_75",1
"GeorgeBush-1_76",1
"GeorgeBush-1_77",3
"GeorgeBush-1_78",3
"GeorgeBush-1_79",3
"GeorgeBush-1_80",3
"GeorgeBush-1_81",3
"GeorgeBush-1_82",9
"GeorgeBush-1_83",14
"GeorgeBush-1_84",14
"GeorgeBush-1_85",14
"GeorgeBush-1_86",3
"GeorgeBush-1_87",3
"GeorgeBush-1_88",9
"GeorgeBush-1_89",3
"GeorgeBush-1_90",9
"GeorgeBush-1_91",3
"GeorgeBush-1_92",9
"GeorgeBush-1_93",9
"GeorgeBush-1_94",9
"GeorgeBush-1_95",2
"GeorgeBush-1_96",10
"GeorgeBush-1_97",10
"GeorgeBush-1_98",6
"GeorgeBush-1_99",14
"GeorgeBush-1_100",4
"GeorgeBush-1_101",1
"GeorgeBush-1_102",4
"GeorgeBush-1_103",2
"GeorgeBush-1_104",13
"GeorgeBush-1_105",13
"GeorgeBush-1_106",9
"GeorgeBush-1_107",9
"GeorgeBush-1_108",9
"GeorgeBush-1_109",9
"GeorgeBush-1_110",13
"GeorgeBush-1_111",13
"GeorgeBush-1_112",2
"GeorgeBush-1_113",13
"GeorgeBush-1_114",6
"GeorgeBush-1_115",14
"GeorgeBush-1_116",14
"GeorgeBush-1_117",9
"GeorgeBush-1_118",9
"GeorgeBush-1_119",9
"GeorgeBush-1_120",9
"GeorgeBush-1_121",6
"GeorgeBush-1_122",6
"GeorgeBush-1_123",2
"GeorgeBush-1_124",9
"GeorgeBush-1_125",9
"GeorgeBush-1_126",9
"GeorgeBush-1_127",9
"GeorgeBush-1_128",2
"GeorgeBush-1_129",3
"GeorgeBush-1_130",3
"GeorgeBush-1_131",3
"GeorgeBush-1_132",14
"GeorgeBush-1_133",14
"GeorgeBush-1_134",14
"GeorgeBush-1_135",9
"GeorgeBush-1_136",9
"GeorgeBush-1_137",9
"GeorgeBush-1_138",13
"GeorgeBush-1_139",13
"GeorgeBush-1_140",13
"GeorgeBush-1_141",13
"GeorgeBush-1_142",12
"GeorgeBush-1_143",13
"GeorgeBush-1_144",13
"GeorgeBush-1_145",2
"GeorgeBush-1_146",6
"GeorgeBush-1_147",2
"GeorgeBush-1_148",9
"GeorgeBush-1_149",9
"GeorgeBush-1_150",3
"GeorgeBush-1_151",2
"GeorgeBush-1_152",13
"GeorgeBush-1_153",3
"GeorgeBush-1_154",9
"GeorgeBush-1_155",13
"GeorgeBush-1_156",13
"GeorgeBush-1_157",1
"GeorgeBush-1_158",11
"GeorgeBush-1_159",14
"GeorgeBush-1_160",14
"GeorgeBush-1_161",14
"GeorgeBush-1_162",14
"GeorgeBush-1_163",14
"GeorgeBush-1_164",13
"GeorgeBush-1_165",13
"WilliamJClinton-1_2",14
"WilliamJClinton-1_3",14
"WilliamJClinton-1_4",6
"WilliamJClinton-1_5",14
"WilliamJClinton-1_6",14
"WilliamJClinton-1_7",14
"WilliamJClinton-1_8",9
"WilliamJClinton-1_9",9
"WilliamJClinton-1_10",13
"WilliamJClinton-1_11",13
"WilliamJClinton-1_12",13
"WilliamJClinton-1_13",13
"WilliamJClinton-1_14",9
"WilliamJClinton-1_15",9
"WilliamJClinton-1_16",14
"WilliamJClinton-1_17",9
"WilliamJClinton-1_18",9
"WilliamJClinton-1_19",9
"WilliamJClinton-1_20",9
"WilliamJClinton-1_21",9
"WilliamJClinton-1_22",12
"WilliamJClinton-1_23",2
"WilliamJClinton-1_24",2
"WilliamJClinton-1_25",2
"WilliamJClinton-1_26",9
"WilliamJClinton-1_27",9
"WilliamJClinton-1_28",9
"WilliamJClinton-1_29",9
"WilliamJClinton-1_30",14
"WilliamJClinton-1_31",3
"WilliamJClinton-1_32",3
"WilliamJClinton-1_33",13
"WilliamJClinton-1_34",13
"WilliamJClinton-1_35",13
"WilliamJClinton-1_36",2
"WilliamJClinton-1_37",9
"WilliamJClinton-1_38",9
"WilliamJClinton-1_39",9
"WilliamJClinton-1_40",3
"WilliamJClinton-1_41",3
"WilliamJClinton-1_42",3
"WilliamJClinton-1_43",3
"WilliamJClinton-1_44",3
"WilliamJClinton-1_45",3
"WilliamJClinton-1_46",2
"WilliamJClinton-1_47",2
"WilliamJClinton-1_48",2
"WilliamJClinton-1_49",9
"WilliamJClinton-1_50",9
"WilliamJClinton-1_51",9
"WilliamJClinton-1_52",8
"WilliamJClinton-1_53",9
"WilliamJClinton-1_54",2
"WilliamJClinton-1_55",2
"WilliamJClinton-1_56",9
"WilliamJClinton-1_57",14
"WilliamJClinton-1_58",14
"WilliamJClinton-1_59",14
"WilliamJClinton-1_60",14
"WilliamJClinton-1_61",9
"WilliamJClinton-1_62",9
"WilliamJClinton-1_63",9
"WilliamJClinton-1_64",9
"WilliamJClinton-1_65",9
"WilliamJClinton-1_66",3
"WilliamJClinton-1_67",9
"WilliamJClinton-1_68",9
"WilliamJClinton-1_69",9
"WilliamJClinton-1_70",3
"WilliamJClinton-1_71",3
"WilliamJClinton-1_72",9
"WilliamJClinton-1_73",9
"WilliamJClinton-1_74",14
"WilliamJClinton-1_75",14
"WilliamJClinton-1_76",13
"WilliamJClinton-1_77",13
"WilliamJClinton-1_78",13
"WilliamJClinton-1_79",13
"WilliamJClinton-1_80",9
"WilliamJClinton-1_81",3
"WilliamJClinton-1_82",9
"WilliamJClinton-1_83",13
"WilliamJClinton-1_84",13
"WilliamJClinton-1_85",9
"WilliamJClinton-1_86",14
"WilliamJClinton-1_87",9
"WilliamJClinton-1_88",2
"WilliamJClinton-1_89",13
"WilliamJClinton-1_90",13
"WilliamJClinton-1_91",9
"WilliamJClinton-1_92",9
"WilliamJClinton-1_93",14
"WilliamJClinton-1_94",14
"WilliamJClinton-1_95",14
"WilliamJClinton-1_96",14
"WilliamJClinton-1_97",13
"WilliamJClinton-1_98",14
"WilliamJClinton-1_99",14
"WilliamJClinton-1_100",13
"WilliamJClinton-1_101",13
"WilliamJClinton-2_2",13
"WilliamJClinton-2_3",14
"WilliamJClinton-2_4",14
"WilliamJClinton-2_5",14
"WilliamJClinton-2_6",14
"WilliamJClinton-2_7",13
"WilliamJClinton-2_8",14
"WilliamJClinton-2_9",9
"WilliamJClinton-2_10",14
"WilliamJClinton-2_11",13
"WilliamJClinton-2_12",13
"WilliamJClinton-2_13",3
"WilliamJClinton-2_14",6
"WilliamJClinton-2_15",13
"WilliamJClinton-2_16",13
"WilliamJClinton-2_17",13
"WilliamJClinton-2_18",9
"WilliamJClinton-2_19",9
"WilliamJClinton-2_20",9
"WilliamJClinton-2_21",9
"WilliamJClinton-2_22",9
"WilliamJClinton-2_23",9
"WilliamJClinton-2_24",9
"WilliamJClinton-2_25",1
"WilliamJClinton-2_26",9
"WilliamJClinton-2_27",6
"WilliamJClinton-2_28",6
"WilliamJClinton-2_29",9
"WilliamJClinton-2_30",9
"WilliamJClinton-2_31",9
"WilliamJClinton-2_32",9
"WilliamJClinton-2_33",9
"WilliamJClinton-2_34",9
"WilliamJClinton-2_35",9
"WilliamJClinton-2_36",9
"WilliamJClinton-2_37",8
"WilliamJClinton-2_38",3
"WilliamJClinton-2_39",14
"WilliamJClinton-2_40",3
"WilliamJClinton-2_41",6
"WilliamJClinton-2_42",8
"WilliamJClinton-2_43",8
"WilliamJClinton-2_44",8
"WilliamJClinton-2_45",3
"WilliamJClinton-2_46",9
"WilliamJClinton-2_47",9
"WilliamJClinton-2_48",2
"WilliamJClinton-2_49",2
"WilliamJClinton-2_50",2
"WilliamJClinton-2_51",8
"WilliamJClinton-2_52",9
"WilliamJClinton-2_53",9
"WilliamJClinton-2_54",9
"WilliamJClinton-2_55",13
"WilliamJClinton-2_56",13
"WilliamJClinton-2_57",13
"WilliamJClinton-2_58",2
"WilliamJClinton-2_59",9
"WilliamJClinton-2_60",9
"WilliamJClinton-2_61",9
"WilliamJClinton-2_62",9
"WilliamJClinton-2_63",9
"WilliamJClinton-2_64",14
"WilliamJClinton-2_65",14
"WilliamJClinton-2_66",9
"WilliamJClinton-2_67",9
"WilliamJClinton-2_68",3
"WilliamJClinton-2_69",12
"WilliamJClinton-2_70",3
"WilliamJClinton-2_71",3
"WilliamJClinton-2_72",9
"WilliamJClinton-2_73",9
"WilliamJClinton-2_74",9
"WilliamJClinton-2_75",9
"WilliamJClinton-2_76",9
"WilliamJClinton-2_77",9
"WilliamJClinton-2_78",9
"WilliamJClinton-2_79",9
"WilliamJClinton-2_80",9
"WilliamJClinton-2_81",9
"WilliamJClinton-2_82",9
"WilliamJClinton-2_83",14
"WilliamJClinton-2_84",14
"WilliamJClinton-2_85",9
"WilliamJClinton-2_86",14
"WilliamJClinton-2_87",13
"WilliamJClinton-2_88",14
"WilliamJClinton-2_89",14
"WilliamJClinton-2_90",14
"WilliamJClinton-2_91",14
"WilliamJClinton-2_92",3
"WilliamJClinton-2_93",3
"WilliamJClinton-2_94",3
"WilliamJClinton-2_95",8
"WilliamJClinton-2_96",14
"WilliamJClinton-2_97",14
"WilliamJClinton-2_98",14
"WilliamJClinton-2_99",14
"WilliamJClinton-2_100",14
"WilliamJClinton-2_101",14
"WilliamJClinton-2_102",14
"WilliamJClinton-2_103",14
"WilliamJClinton-2_104",9
"WilliamJClinton-2_105",13
"WilliamJClinton-2_106",9
"WilliamJClinton-2_107",9
"WilliamJClinton-2_108",9
"WilliamJClinton-2_109",9
"WilliamJClinton-2_110",14
"GeorgeWBush-1_2",13
"GeorgeWBush-1_3",13
"GeorgeWBush-1_4",13
"GeorgeWBush-1_5",13
"GeorgeWBush-1_6",13
"GeorgeWBush-1_7",14
"GeorgeWBush-1_8",14
"GeorgeWBush-1_9",14
"GeorgeWBush-1_10",14
"GeorgeWBush-1_11",14
"GeorgeWBush-1_12",14
"GeorgeWBush-1_13",14
"GeorgeWBush-1_14",14
"GeorgeWBush-1_15",14
"GeorgeWBush-1_16",11
"GeorgeWBush-1_17",2
"GeorgeWBush-1_18",2
"GeorgeWBush-1_19",4
"GeorgeWBush-1_20",8
"GeorgeWBush-1_21",14
"GeorgeWBush-1_22",9
"GeorgeWBush-1_23",5
"GeorgeWBush-1_24",14
"GeorgeWBush-1_25",14
"GeorgeWBush-1_26",14
"GeorgeWBush-1_27",14
"GeorgeWBush-1_28",3
"GeorgeWBush-1_29",3
"GeorgeWBush-1_30",14
"GeorgeWBush-1_31",5
"GeorgeWBush-1_32",15
"GeorgeWBush-1_33",3
"GeorgeWBush-1_34",3
"GeorgeWBush-1_35",14
"GeorgeWBush-1_36",14
"GeorgeWBush-1_37",9
"GeorgeWBush-1_38",2
"GeorgeWBush-1_39",5
"GeorgeWBush-1_40",5
"GeorgeWBush-1_41",5
"GeorgeWBush-1_42",14
"GeorgeWBush-1_43",14
"GeorgeWBush-1_44",3
"GeorgeWBush-1_45",3
"GeorgeWBush-1_46",3
"GeorgeWBush-1_47",12
"GeorgeWBush-1_48",9
"GeorgeWBush-1_49",9
"GeorgeWBush-1_50",9
"GeorgeWBush-1_51",9
"GeorgeWBush-1_52",3
"GeorgeWBush-1_53",3
"GeorgeWBush-1_54",3
"GeorgeWBush-1_55",3
"GeorgeWBush-1_56",14
"GeorgeWBush-1_57",14
"GeorgeWBush-1_58",14
"GeorgeWBush-1_59",14
"GeorgeWBush-1_60",2
"GeorgeWBush-1_61",2
"GeorgeWBush-1_62",2
"GeorgeWBush-1_63",12
"GeorgeWBush-1_64",1
"GeorgeWBush-1_65",10
"GeorgeWBush-1_66",10
"GeorgeWBush-1_67",9
"GeorgeWBush-1_68",3
"GeorgeWBush-1_69",6
"GeorgeWBush-1_70",8
"GeorgeWBush-1_71",14
"GeorgeWBush-1_72",14
"GeorgeWBush-1_73",14
"GeorgeWBush-1_74",5
"GeorgeWBush-1_75",14
"GeorgeWBush-1_76",3
"GeorgeWBush-1_77",6
"GeorgeWBush-1_78",5
"GeorgeWBush-1_79",5
"GeorgeWBush-1_80",12
"GeorgeWBush-1_81",14
"GeorgeWBush-1_82",14
"GeorgeWBush-1_83",3
"GeorgeWBush-1_84",9
"GeorgeWBush-1_85",3
"GeorgeWBush-1_86",13
"GeorgeWBush-1_87",9
"GeorgeWBush-1_88",8
"GeorgeWBush-1_89",2
"GeorgeWBush-1_90",9
"GeorgeWBush-1_91",2
"GeorgeWBush-1_92",13
"GeorgeWBush-1_93",13
"GeorgeWBush-1_94",13
"GeorgeWBush-1_95",13
"GeorgeWBush-1_96",13
"GeorgeWBush-1_97",14
"GeorgeWBush-1_98",5
"GeorgeWBush-1_99",5
"GeorgeWBush-1_100",13
"GeorgeWBush-1_101",13
"GeorgeWBush-2_2",13
"GeorgeWBush-2_3",13
"GeorgeWBush-2_4",13
"GeorgeWBush-2_5",13
"GeorgeWBush-2_6",13
"GeorgeWBush-2_7",13
"GeorgeWBush-2_8",2
"GeorgeWBush-2_9",11
"GeorgeWBush-2_10",6
"GeorgeWBush-2_11",4
"GeorgeWBush-2_12",14
"GeorgeWBush-2_13",14
"GeorgeWBush-2_14",14
"GeorgeWBush-2_15",6
"GeorgeWBush-2_16",5
"GeorgeWBush-2_17",3
"GeorgeWBush-2_18",11
"GeorgeWBush-2_19",5
"GeorgeWBush-2_20",5
"GeorgeWBush-2_21",7
"GeorgeWBush-2_22",14
"GeorgeWBush-2_23",14
"GeorgeWBush-2_24",14
"GeorgeWBush-2_25",14
"GeorgeWBush-2_26",4
"GeorgeWBush-2_27",14
"GeorgeWBush-2_28",3
"GeorgeWBush-2_29",3
"GeorgeWBush-2_30",3
"GeorgeWBush-2_31",3
"GeorgeWBush-2_32",15
"GeorgeWBush-2_33",6
"GeorgeWBush-2_34",6
"GeorgeWBush-2_35",6
"GeorgeWBush-2_36",14
"GeorgeWBush-2_37",13
"GeorgeWBush-2_38",14
"GeorgeWBush-2_39",6
