"","V1"
"FranklinDRoosevelt-1_81",6
"FranklinDRoosevelt-1_82",7
"FranklinDRoosevelt-1_83",6
"FranklinDRoosevelt-1_84",1
"FranklinDRoosevelt-1_85",9
"FranklinDRoosevelt-1_86",2
"FranklinDRoosevelt-1_87",5
"FranklinDRoosevelt-1_88",2
"FranklinDRoosevelt-1_89",7
"FranklinDRoosevelt-1_90",6
"FranklinDRoosevelt-1_91",6
"FranklinDRoosevelt-1_92",10
"FranklinDRoosevelt-1_93",10
"FranklinDRoosevelt-1_94",10
"FranklinDRoosevelt-1_95",8
"FranklinDRoosevelt-1_96",3
"FranklinDRoosevelt-1_97",5
"FranklinDRoosevelt-1_98",5
"FranklinDRoosevelt-1_99",5
"FranklinDRoosevelt-2_2",5
"FranklinDRoosevelt-2_3",10
"FranklinDRoosevelt-2_4",5
"FranklinDRoosevelt-2_5",5
"FranklinDRoosevelt-2_6",10
"FranklinDRoosevelt-2_7",3
"FranklinDRoosevelt-2_8",10
"FranklinDRoosevelt-2_9",10
"FranklinDRoosevelt-2_10",10
"FranklinDRoosevelt-2_11",10
"FranklinDRoosevelt-2_12",10
"FranklinDRoosevelt-2_13",10
"FranklinDRoosevelt-2_14",7
"FranklinDRoosevelt-2_15",5
"FranklinDRoosevelt-2_16",5
"FranklinDRoosevelt-2_17",3
"FranklinDRoosevelt-2_18",3
"FranklinDRoosevelt-2_19",3
"FranklinDRoosevelt-2_20",5
"FranklinDRoosevelt-2_21",3
"FranklinDRoosevelt-2_22",3
"FranklinDRoosevelt-2_23",3
"FranklinDRoosevelt-2_24",3
"FranklinDRoosevelt-2_25",3
"FranklinDRoosevelt-2_26",10
"FranklinDRoosevelt-2_27",3
"FranklinDRoosevelt-2_28",3
"FranklinDRoosevelt-2_29",3
"FranklinDRoosevelt-2_30",7
"FranklinDRoosevelt-2_31",7
"FranklinDRoosevelt-2_32",4
"FranklinDRoosevelt-2_33",7
"FranklinDRoosevelt-2_34",7
"FranklinDRoosevelt-2_35",7
"FranklinDRoosevelt-2_36",7
"FranklinDRoosevelt-2_37",1
"FranklinDRoosevelt-2_38",10
"FranklinDRoosevelt-2_39",9
"FranklinDRoosevelt-2_40",10
"FranklinDRoosevelt-2_41",4
"FranklinDRoosevelt-2_42",10
"FranklinDRoosevelt-2_43",7
"FranklinDRoosevelt-2_44",10
"FranklinDRoosevelt-2_45",10
"FranklinDRoosevelt-2_46",9
"FranklinDRoosevelt-2_47",9
"FranklinDRoosevelt-2_48",9
"FranklinDRoosevelt-2_49",9
"FranklinDRoosevelt-2_50",9
"FranklinDRoosevelt-2_51",10
"FranklinDRoosevelt-2_52",10
"FranklinDRoosevelt-2_53",7
"FranklinDRoosevelt-2_54",7
"FranklinDRoosevelt-2_55",7
"FranklinDRoosevelt-2_56",5
"FranklinDRoosevelt-2_57",5
"FranklinDRoosevelt-2_58",5
"FranklinDRoosevelt-2_59",5
"FranklinDRoosevelt-2_60",5
"FranklinDRoosevelt-2_61",5
"FranklinDRoosevelt-2_62",5
"FranklinDRoosevelt-2_63",6
"FranklinDRoosevelt-2_64",4
"FranklinDRoosevelt-2_65",10
"FranklinDRoosevelt-2_66",4
"FranklinDRoosevelt-2_67",10
"FranklinDRoosevelt-2_68",2
"FranklinDRoosevelt-2_69",2
"FranklinDRoosevelt-2_70",2
"FranklinDRoosevelt-2_71",2
"FranklinDRoosevelt-2_72",7
"FranklinDRoosevelt-2_73",7
"FranklinDRoosevelt-2_74",2
"FranklinDRoosevelt-2_75",2
"FranklinDRoosevelt-2_76",9
"FranklinDRoosevelt-2_77",7
"FranklinDRoosevelt-2_78",7
"FranklinDRoosevelt-2_79",7
"FranklinDRoosevelt-2_80",7
"FranklinDRoosevelt-2_81",7
"FranklinDRoosevelt-2_82",7
"FranklinDRoosevelt-2_83",7
"FranklinDRoosevelt-2_84",2
"FranklinDRoosevelt-2_85",8
"FranklinDRoosevelt-2_86",9
"FranklinDRoosevelt-2_87",9
"FranklinDRoosevelt-2_88",9
"FranklinDRoosevelt-2_89",9
"FranklinDRoosevelt-2_90",9
"FranklinDRoosevelt-2_91",9
"FranklinDRoosevelt-2_92",10
"FranklinDRoosevelt-2_93",10
"FranklinDRoosevelt-2_94",9
"FranklinDRoosevelt-2_95",3
"FranklinDRoosevelt-2_96",3
"FranklinDRoosevelt-2_97",3
"FranklinDRoosevelt-2_98",9
"FranklinDRoosevelt-2_99",9
"FranklinDRoosevelt-2_100",9
"FranklinDRoosevelt-2_101",7
"FranklinDRoosevelt-2_102",2
"FranklinDRoosevelt-2_103",7
"FranklinDRoosevelt-2_104",2
"FranklinDRoosevelt-2_105",2
"FranklinDRoosevelt-2_106",10
"FranklinDRoosevelt-2_107",6
"FranklinDRoosevelt-2_108",6
"FranklinDRoosevelt-3_2",5
"FranklinDRoosevelt-3_3",5
"FranklinDRoosevelt-3_4",5
"FranklinDRoosevelt-3_5",5
"FranklinDRoosevelt-3_6",5
"FranklinDRoosevelt-3_7",5
"FranklinDRoosevelt-3_8",10
"FranklinDRoosevelt-3_9",10
"FranklinDRoosevelt-3_10",10
"FranklinDRoosevelt-3_11",10
"FranklinDRoosevelt-3_12",10
"FranklinDRoosevelt-3_13",10
"FranklinDRoosevelt-3_14",10
"FranklinDRoosevelt-3_15",5
"FranklinDRoosevelt-3_16",10
"FranklinDRoosevelt-3_17",10
"FranklinDRoosevelt-3_18",10
"FranklinDRoosevelt-3_19",7
"FranklinDRoosevelt-3_20",7
"FranklinDRoosevelt-3_21",3
"FranklinDRoosevelt-3_22",3
"FranklinDRoosevelt-3_23",3
"FranklinDRoosevelt-3_24",3
"FranklinDRoosevelt-3_25",5
"FranklinDRoosevelt-3_26",5
"FranklinDRoosevelt-3_27",5
"FranklinDRoosevelt-3_28",10
"FranklinDRoosevelt-3_29",10
"FranklinDRoosevelt-3_30",10
"FranklinDRoosevelt-3_31",10
"FranklinDRoosevelt-3_32",10
"FranklinDRoosevelt-3_33",10
"FranklinDRoosevelt-3_34",9
"FranklinDRoosevelt-3_35",9
"FranklinDRoosevelt-3_36",9
"FranklinDRoosevelt-3_37",10
"FranklinDRoosevelt-3_38",10
"FranklinDRoosevelt-3_39",7
"FranklinDRoosevelt-3_40",7
"FranklinDRoosevelt-3_41",10
"FranklinDRoosevelt-3_42",10
"FranklinDRoosevelt-3_43",10
"FranklinDRoosevelt-3_44",7
"FranklinDRoosevelt-3_45",7
"FranklinDRoosevelt-3_46",7
"FranklinDRoosevelt-3_47",7
"FranklinDRoosevelt-3_48",7
"FranklinDRoosevelt-3_49",10
"FranklinDRoosevelt-3_50",7
"FranklinDRoosevelt-3_51",7
"FranklinDRoosevelt-3_52",9
"FranklinDRoosevelt-3_53",7
"FranklinDRoosevelt-3_54",6
"FranklinDRoosevelt-3_55",10
"FranklinDRoosevelt-3_56",1
"FranklinDRoosevelt-3_57",1
"FranklinDRoosevelt-3_58",7
"FranklinDRoosevelt-3_59",7
"FranklinDRoosevelt-3_60",1
"FranklinDRoosevelt-3_61",2
"FranklinDRoosevelt-3_62",5
"FranklinDRoosevelt-3_63",7
"FranklinDRoosevelt-3_64",5
"FranklinDRoosevelt-3_65",5
"FranklinDRoosevelt-3_67",5
"FranklinDRoosevelt-3_69",6
"FranklinDRoosevelt-3_70",9
"FranklinDRoosevelt-3_71",6
"FranklinDRoosevelt-3_72",6
"FranklinDRoosevelt-3_73",6
"FranklinDRoosevelt-3_74",7
"FranklinDRoosevelt-3_75",7
"FranklinDRoosevelt-4_2",5
"FranklinDRoosevelt-4_3",5
"FranklinDRoosevelt-4_4",5
"FranklinDRoosevelt-4_5",7
"FranklinDRoosevelt-4_6",6
"FranklinDRoosevelt-4_7",5
"FranklinDRoosevelt-4_8",5
"FranklinDRoosevelt-4_9",7
"FranklinDRoosevelt-4_10",6
"FranklinDRoosevelt-4_11",9
"FranklinDRoosevelt-4_12",9
"FranklinDRoosevelt-4_13",9
"FranklinDRoosevelt-4_14",9
"FranklinDRoosevelt-4_15",5
"FranklinDRoosevelt-4_16",5
"FranklinDRoosevelt-4_17",5
"FranklinDRoosevelt-4_18",5
"FranklinDRoosevelt-4_19",10
"FranklinDRoosevelt-4_20",7
"FranklinDRoosevelt-4_21",10
"FranklinDRoosevelt-4_22",7
"FranklinDRoosevelt-4_23",7
"FranklinDRoosevelt-4_24",7
"FranklinDRoosevelt-4_25",7
"FranklinDRoosevelt-4_26",7
"FranklinDRoosevelt-4_27",10
"FranklinDRoosevelt-4_28",10
"FranklinDRoosevelt-4_29",10
"FranklinDRoosevelt-4_30",7
"FranklinDRoosevelt-4_31",7
"HarrySTruman-1_2",5
"HarrySTruman-1_3",5
"HarrySTruman-1_4",7
"HarrySTruman-1_5",6
"HarrySTruman-1_6",6
"HarrySTruman-1_7",5
"HarrySTruman-1_8",7
"HarrySTruman-1_9",5
"HarrySTruman-1_10",5
"HarrySTruman-1_11",1
"HarrySTruman-1_12",7
"HarrySTruman-1_13",5
"HarrySTruman-1_14",5
"HarrySTruman-1_15",3
"HarrySTruman-1_16",10
"HarrySTruman-1_17",6
"HarrySTruman-1_18",10
"HarrySTruman-1_19",10
"HarrySTruman-1_20",10
"HarrySTruman-1_21",10
"HarrySTruman-1_22",10
"HarrySTruman-1_23",10
"HarrySTruman-1_24",10
"HarrySTruman-1_25",10
"HarrySTruman-1_26",10
"HarrySTruman-1_27",10
"HarrySTruman-1_28",10
"HarrySTruman-1_29",10
"HarrySTruman-1_30",10
"HarrySTruman-1_31",1
"HarrySTruman-1_32",3
"HarrySTruman-1_33",6
"HarrySTruman-1_34",10
"HarrySTruman-1_35",10
"HarrySTruman-1_36",10
"HarrySTruman-1_37",10
"HarrySTruman-1_38",10
"HarrySTruman-1_39",10
"HarrySTruman-1_40",10
"HarrySTruman-1_41",2
"HarrySTruman-1_42",3
"HarrySTruman-1_43",2
"HarrySTruman-1_44",2
"HarrySTruman-1_45",2
"HarrySTruman-1_46",2
"HarrySTruman-1_47",2
"HarrySTruman-1_48",4
"HarrySTruman-1_49",2
"HarrySTruman-1_50",10
"HarrySTruman-1_51",10
"HarrySTruman-1_52",10
"HarrySTruman-1_53",9
"HarrySTruman-1_54",9
"HarrySTruman-1_55",7
"HarrySTruman-1_56",7
"HarrySTruman-1_57",7
"HarrySTruman-1_58",7
"HarrySTruman-1_59",1
"HarrySTruman-1_60",2
"HarrySTruman-1_61",2
"HarrySTruman-1_62",7
"HarrySTruman-1_63",7
"HarrySTruman-1_64",7
"HarrySTruman-1_65",4
"HarrySTruman-1_66",4
"HarrySTruman-1_67",2
"HarrySTruman-1_68",2
"HarrySTruman-1_69",2
"HarrySTruman-1_70",2
"HarrySTruman-1_71",2
"HarrySTruman-1_72",2
"HarrySTruman-1_73",2
"HarrySTruman-1_74",2
"HarrySTruman-1_75",2
"HarrySTruman-1_76",2
"HarrySTruman-1_77",2
"HarrySTruman-1_78",7
"HarrySTruman-1_79",7
"HarrySTruman-1_80",4
"HarrySTruman-1_81",7
"HarrySTruman-1_82",4
"HarrySTruman-1_83",7
"HarrySTruman-1_84",4
"HarrySTruman-1_85",4
"HarrySTruman-1_86",4
"HarrySTruman-1_87",4
"HarrySTruman-1_88",10
"HarrySTruman-1_89",4
"HarrySTruman-1_90",7
"HarrySTruman-1_91",7
"HarrySTruman-1_92",7
"HarrySTruman-1_93",4
"HarrySTruman-1_94",4
"HarrySTruman-1_95",4
"HarrySTruman-1_96",4
"HarrySTruman-1_97",4
"HarrySTruman-1_98",4
"HarrySTruman-1_99",2
"HarrySTruman-1_100",4
"HarrySTruman-1_101",4
"HarrySTruman-1_102",4
"HarrySTruman-1_103",10
"HarrySTruman-1_104",10
"HarrySTruman-1_105",10
"HarrySTruman-1_106",9
"HarrySTruman-1_107",7
"HarrySTruman-1_108",7
"HarrySTruman-1_109",6
"HarrySTruman-1_110",10
"HarrySTruman-1_111",10
"HarrySTruman-1_112",10
"HarrySTruman-1_113",10
"HarrySTruman-1_114",10
"HarrySTruman-1_115",10
"HarrySTruman-1_116",10
"HarrySTruman-1_117",10
"HarrySTruman-1_118",10
"HarrySTruman-1_119",7
"DwightDEisenhower-1_2",5
"DwightDEisenhower-1_3",5
"DwightDEisenhower-1_4",6
"DwightDEisenhower-1_5",6
"DwightDEisenhower-1_6",6
"DwightDEisenhower-1_7",5
"DwightDEisenhower-1_8",5
"DwightDEisenhower-1_9",5
"DwightDEisenhower-1_10",5
"DwightDEisenhower-1_11",5
"DwightDEisenhower-1_12",5
"DwightDEisenhower-1_13",5
"DwightDEisenhower-1_14",5
"DwightDEisenhower-1_15",5
"DwightDEisenhower-1_16",2
"DwightDEisenhower-1_17",2
"DwightDEisenhower-1_18",7
"DwightDEisenhower-1_19",4
"DwightDEisenhower-1_20",7
"DwightDEisenhower-1_21",7
"DwightDEisenhower-1_22",7
"DwightDEisenhower-1_23",5
"DwightDEisenhower-1_24",5
"DwightDEisenhower-1_25",5
"DwightDEisenhower-1_26",5
"DwightDEisenhower-1_27",1
"DwightDEisenhower-1_28",5
"DwightDEisenhower-1_29",1
"DwightDEisenhower-1_30",2
"DwightDEisenhower-1_31",2
"DwightDEisenhower-1_32",2
"DwightDEisenhower-1_33",10
"DwightDEisenhower-1_34",7
"DwightDEisenhower-1_35",7
"DwightDEisenhower-1_36",10
"DwightDEisenhower-1_37",5
"DwightDEisenhower-1_38",5
"DwightDEisenhower-1_39",5
"DwightDEisenhower-1_40",5
"DwightDEisenhower-1_41",5
"DwightDEisenhower-1_42",7
"DwightDEisenhower-1_43",7
"DwightDEisenhower-1_44",7
"DwightDEisenhower-1_45",9
"DwightDEisenhower-1_46",7
"DwightDEisenhower-1_47",7
"DwightDEisenhower-1_48",5
"DwightDEisenhower-1_49",5
"DwightDEisenhower-1_50",6
"DwightDEisenhower-1_51",6
"DwightDEisenhower-1_52",6
"DwightDEisenhower-1_53",10
"DwightDEisenhower-1_54",7
"DwightDEisenhower-1_55",7
"DwightDEisenhower-1_56",7
"DwightDEisenhower-1_57",10
"DwightDEisenhower-1_58",10
"DwightDEisenhower-1_59",10
"DwightDEisenhower-1_60",10
"DwightDEisenhower-1_61",10
"DwightDEisenhower-1_62",7
"DwightDEisenhower-1_63",4
"DwightDEisenhower-1_64",4
"DwightDEisenhower-1_65",4
"DwightDEisenhower-1_66",4
"DwightDEisenhower-1_67",10
"DwightDEisenhower-1_68",7
"DwightDEisenhower-1_69",7
"DwightDEisenhower-1_70",7
"DwightDEisenhower-1_71",6
"DwightDEisenhower-1_72",10
"DwightDEisenhower-1_73",7
"DwightDEisenhower-1_74",10
"DwightDEisenhower-1_75",10
"DwightDEisenhower-1_76",6
"DwightDEisenhower-1_77",6
"DwightDEisenhower-1_78",6
"DwightDEisenhower-1_79",9
"DwightDEisenhower-1_80",10
"DwightDEisenhower-1_81",10
"DwightDEisenhower-1_82",9
"DwightDEisenhower-1_83",10
"DwightDEisenhower-1_85",10
"DwightDEisenhower-1_86",10
"DwightDEisenhower-1_88",10
"DwightDEisenhower-1_89",6
"DwightDEisenhower-1_91",10
"DwightDEisenhower-1_93",10
"DwightDEisenhower-1_94",4
"DwightDEisenhower-1_96",4
"DwightDEisenhower-1_97",4
"DwightDEisenhower-1_99",2
"DwightDEisenhower-1_100",2
"DwightDEisenhower-1_101",7
"DwightDEisenhower-1_102",9
"DwightDEisenhower-1_103",10
"DwightDEisenhower-1_105",9
"DwightDEisenhower-1_106",9
"DwightDEisenhower-1_108",9
"DwightDEisenhower-1_109",7
"DwightDEisenhower-1_110",2
"DwightDEisenhower-1_111",6
"DwightDEisenhower-1_112",2
"DwightDEisenhower-1_113",5
"DwightDEisenhower-1_114",5
"DwightDEisenhower-1_115",9
"DwightDEisenhower-1_116",9
"DwightDEisenhower-1_117",8
"DwightDEisenhower-1_118",7
"DwightDEisenhower-1_119",7
"DwightDEisenhower-1_120",4
"DwightDEisenhower-1_121",4
"DwightDEisenhower-1_122",4
"DwightDEisenhower-1_123",9
"DwightDEisenhower-1_124",7
"DwightDEisenhower-1_125",9
"DwightDEisenhower-1_126",7
"DwightDEisenhower-1_127",7
"DwightDEisenhower-1_128",5
"DwightDEisenhower-1_129",9
"DwightDEisenhower-1_130",5
"DwightDEisenhower-1_131",1
"DwightDEisenhower-1_132",7
"DwightDEisenhower-1_133",5
"DwightDEisenhower-2_2",5
"DwightDEisenhower-2_3",5
"DwightDEisenhower-2_4",5
"DwightDEisenhower-2_5",5
"DwightDEisenhower-2_6",5
"DwightDEisenhower-2_7",5
"DwightDEisenhower-2_8",7
"DwightDEisenhower-2_9",5
"DwightDEisenhower-2_10",9
"DwightDEisenhower-2_11",6
"DwightDEisenhower-2_12",5
"DwightDEisenhower-2_13",5
"DwightDEisenhower-2_14",5
"DwightDEisenhower-2_15",7
"DwightDEisenhower-2_16",7
"DwightDEisenhower-2_17",2
"DwightDEisenhower-2_18",4
"DwightDEisenhower-2_19",7
"DwightDEisenhower-2_20",7
"DwightDEisenhower-2_21",7
"DwightDEisenhower-2_22",7
"DwightDEisenhower-2_23",7
"DwightDEisenhower-2_24",7
"DwightDEisenhower-2_25",7
"DwightDEisenhower-2_26",5
"DwightDEisenhower-2_27",7
"DwightDEisenhower-2_28",7
"DwightDEisenhower-2_29",7
"DwightDEisenhower-2_30",2
"DwightDEisenhower-2_31",2
"DwightDEisenhower-2_32",3
"DwightDEisenhower-2_33",10
"DwightDEisenhower-2_34",10
"DwightDEisenhower-2_35",10
"DwightDEisenhower-2_36",10
"DwightDEisenhower-2_37",10
"DwightDEisenhower-2_38",10
"DwightDEisenhower-2_39",10
"DwightDEisenhower-2_40",7
"DwightDEisenhower-2_41",7
"DwightDEisenhower-2_42",7
"DwightDEisenhower-2_43",7
"DwightDEisenhower-2_44",7
"DwightDEisenhower-2_45",7
"DwightDEisenhower-2_46",4
"DwightDEisenhower-2_47",7
"DwightDEisenhower-2_48",7
"DwightDEisenhower-2_49",7
"DwightDEisenhower-2_50",7
"DwightDEisenhower-2_51",7
"DwightDEisenhower-2_52",10
"DwightDEisenhower-2_53",10
"DwightDEisenhower-2_54",8
"DwightDEisenhower-2_55",10
"DwightDEisenhower-2_56",7
"DwightDEisenhower-2_57",4
"DwightDEisenhower-2_58",7
"DwightDEisenhower-2_59",9
"DwightDEisenhower-2_60",7
"DwightDEisenhower-2_61",6
"DwightDEisenhower-2_62",7
"DwightDEisenhower-2_63",7
"DwightDEisenhower-2_64",7
"DwightDEisenhower-2_65",9
"DwightDEisenhower-2_66",6
"DwightDEisenhower-2_67",9
"DwightDEisenhower-2_68",7
"DwightDEisenhower-2_69",7
"DwightDEisenhower-2_70",7
"DwightDEisenhower-2_71",7
"DwightDEisenhower-2_72",7
"DwightDEisenhower-2_73",7
"DwightDEisenhower-2_74",7
"DwightDEisenhower-2_75",7
"DwightDEisenhower-2_76",10
"DwightDEisenhower-2_77",7
"DwightDEisenhower-2_78",7
"DwightDEisenhower-2_79",10
"DwightDEisenhower-2_80",2
"DwightDEisenhower-2_81",2
"DwightDEisenhower-2_82",7
"DwightDEisenhower-2_83",10
"DwightDEisenhower-2_84",10
"DwightDEisenhower-2_85",10
"DwightDEisenhower-2_86",7
"DwightDEisenhower-2_87",7
"DwightDEisenhower-2_88",1
"DwightDEisenhower-2_89",10
"DwightDEisenhower-2_90",7
"DwightDEisenhower-2_91",5
"DwightDEisenhower-2_92",7
"DwightDEisenhower-2_93",6
"DwightDEisenhower-2_94",6
"DwightDEisenhower-2_95",5
"DwightDEisenhower-2_96",10
"DwightDEisenhower-2_97",5
"JohnFKennedy-1_2",5
"JohnFKennedy-1_3",5
"JohnFKennedy-1_4",5
"JohnFKennedy-1_5",5
"JohnFKennedy-1_6",5
"JohnFKennedy-1_7",5
"JohnFKennedy-1_8",5
"JohnFKennedy-1_9",5
"JohnFKennedy-1_10",7
"JohnFKennedy-1_11",7
"JohnFKennedy-1_12",6
"JohnFKennedy-1_13",7
"JohnFKennedy-1_14",9
"JohnFKennedy-1_15",6
"JohnFKennedy-1_16",7
"JohnFKennedy-1_17",7
"JohnFKennedy-1_18",7
"JohnFKennedy-1_19",7
"JohnFKennedy-1_20",10
"JohnFKennedy-1_21",7
"JohnFKennedy-1_22",7
"JohnFKennedy-1_23",7
"JohnFKennedy-1_24",7
"JohnFKennedy-1_25",7
"JohnFKennedy-1_26",7
"JohnFKennedy-1_27",7
"JohnFKennedy-1_28",7
"JohnFKennedy-1_29",7
"JohnFKennedy-1_30",10
"JohnFKennedy-1_31",7
"JohnFKennedy-1_32",7
"JohnFKennedy-1_33",7
"JohnFKennedy-1_34",7
"JohnFKennedy-1_35",7
"JohnFKennedy-1_36",7
"JohnFKennedy-1_38",7
"JohnFKennedy-1_39",7
"JohnFKennedy-1_40",7
"JohnFKennedy-1_41",5
"JohnFKennedy-1_42",5
"JohnFKennedy-1_43",5
"JohnFKennedy-1_44",5
"JohnFKennedy-1_45",5
"JohnFKennedy-1_46",5
"JohnFKennedy-1_47",5
"JohnFKennedy-1_48",5
"JohnFKennedy-1_49",7
"JohnFKennedy-1_50",5
"JohnFKennedy-1_51",5
"JohnFKennedy-1_52",5
"JohnFKennedy-1_53",5
"JohnFKennedy-1_54",9
"JohnFKennedy-1_55",5
"LyndonBJohnson-1_2",6
"LyndonBJohnson-1_3",9
"LyndonBJohnson-1_4",6
"LyndonBJohnson-1_5",5
"LyndonBJohnson-1_6",5
"LyndonBJohnson-1_7",5
"LyndonBJohnson-1_8",7
"LyndonBJohnson-1_9",5
"LyndonBJohnson-1_10",5
"LyndonBJohnson-1_11",5
"LyndonBJohnson-1_12",5
"LyndonBJohnson-1_13",6
"LyndonBJohnson-1_14",5
"LyndonBJohnson-1_15",10
"LyndonBJohnson-1_16",10
"LyndonBJohnson-1_17",5
"LyndonBJohnson-1_18",7
"LyndonBJohnson-1_19",7
"LyndonBJohnson-1_20",7
"LyndonBJohnson-1_21",7
"LyndonBJohnson-1_22",9
"LyndonBJohnson-1_23",2
"LyndonBJohnson-1_24",7
"LyndonBJohnson-1_25",7
"LyndonBJohnson-1_26",7
"LyndonBJohnson-1_27",5
"LyndonBJohnson-1_28",5
"LyndonBJohnson-1_29",5
"LyndonBJohnson-1_30",10
"LyndonBJohnson-1_31",3
"LyndonBJohnson-1_32",5
"LyndonBJohnson-1_33",7
"LyndonBJohnson-1_34",9
"LyndonBJohnson-1_35",7
"LyndonBJohnson-1_36",7
"LyndonBJohnson-1_37",7
"LyndonBJohnson-1_38",7
"LyndonBJohnson-1_39",7
"LyndonBJohnson-1_40",7
"LyndonBJohnson-1_41",7
"LyndonBJohnson-1_42",7
"LyndonBJohnson-1_43",7
"LyndonBJohnson-1_44",5
"LyndonBJohnson-1_45",5
"LyndonBJohnson-1_46",5
"LyndonBJohnson-1_47",9
"LyndonBJohnson-1_48",7
"LyndonBJohnson-1_49",7
"LyndonBJohnson-1_50",7
"LyndonBJohnson-1_51",5
"LyndonBJohnson-1_52",5
"LyndonBJohnson-1_53",5
"LyndonBJohnson-1_54",10
"LyndonBJohnson-1_55",9
"LyndonBJohnson-1_56",6
"LyndonBJohnson-1_57",3
"LyndonBJohnson-1_58",3
"LyndonBJohnson-1_59",7
"LyndonBJohnson-1_60",7
"LyndonBJohnson-1_61",7
"LyndonBJohnson-1_62",7
"LyndonBJohnson-1_63",7
"LyndonBJohnson-1_64",7
"LyndonBJohnson-1_65",7
"LyndonBJohnson-1_66",5
"LyndonBJohnson-1_67",10
"LyndonBJohnson-1_68",10
"LyndonBJohnson-1_69",7
"LyndonBJohnson-1_70",7
"LyndonBJohnson-1_71",1
"LyndonBJohnson-1_72",10
"LyndonBJohnson-1_73",10
"LyndonBJohnson-1_74",10
"LyndonBJohnson-1_75",6
"LyndonBJohnson-1_76",10
"LyndonBJohnson-1_77",9
"LyndonBJohnson-1_78",10
"LyndonBJohnson-1_79",10
"LyndonBJohnson-1_80",10
"LyndonBJohnson-1_81",9
"LyndonBJohnson-1_82",2
"LyndonBJohnson-1_83",5
"LyndonBJohnson-1_84",5
"LyndonBJohnson-1_85",5
"LyndonBJohnson-1_86",1
"LyndonBJohnson-1_87",7
"LyndonBJohnson-1_88",7
"LyndonBJohnson-1_89",7
"LyndonBJohnson-1_90",7
"LyndonBJohnson-1_91",5
"LyndonBJohnson-1_92",5
"LyndonBJohnson-1_93",7
"LyndonBJohnson-1_94",5
"LyndonBJohnson-1_95",7
"LyndonBJohnson-1_96",5
"RichardNixon-1_2",5
"RichardNixon-1_3",5
"RichardNixon-1_4",5
"RichardNixon-1_5",5
"RichardNixon-1_6",5
"RichardNixon-1_7",5
"RichardNixon-1_8",5
"RichardNixon-1_9",5
"RichardNixon-1_10",7
"RichardNixon-1_11",7
"RichardNixon-1_12",5
"RichardNixon-1_13",5
"RichardNixon-1_14",5
"RichardNixon-1_15",7
"RichardNixon-1_16",5
"RichardNixon-1_17",5
"RichardNixon-1_18",5
"RichardNixon-1_19",5
"RichardNixon-1_20",10
"RichardNixon-1_21",5
"RichardNixon-1_22",4
"RichardNixon-1_23",7
"RichardNixon-1_24",7
"RichardNixon-1_25",7
"RichardNixon-1_26",7
"RichardNixon-1_27",7
"RichardNixon-1_28",7
"RichardNixon-1_29",10
"RichardNixon-1_30",7
"RichardNixon-1_31",5
"RichardNixon-1_32",5
"RichardNixon-1_33",5
"RichardNixon-1_34",7
"RichardNixon-1_35",5
"RichardNixon-1_36",7
"RichardNixon-1_37",5
"RichardNixon-1_38",7
"RichardNixon-1_39",5
"RichardNixon-1_40",5
"RichardNixon-1_41",5
"RichardNixon-1_42",5
"RichardNixon-1_43",5
"RichardNixon-1_44",5
"RichardNixon-1_45",5
"RichardNixon-1_46",5
"RichardNixon-1_47",5
"RichardNixon-1_48",7
"RichardNixon-1_49",6
"RichardNixon-1_50",5
"RichardNixon-1_51",9
"RichardNixon-1_52",5
"RichardNixon-1_53",5
"RichardNixon-1_54",5
"RichardNixon-1_55",7
"RichardNixon-1_56",7
"RichardNixon-1_57",7
"RichardNixon-1_58",7
"RichardNixon-1_59",7
"RichardNixon-1_60",7
"RichardNixon-1_61",4
"RichardNixon-1_62",5
"RichardNixon-1_63",7
"RichardNixon-1_64",5
"RichardNixon-1_65",9
"RichardNixon-1_66",9
"RichardNixon-1_67",9
"RichardNixon-1_68",9
"RichardNixon-1_69",9
"RichardNixon-1_70",9
"RichardNixon-1_71",10
"RichardNixon-1_72",5
"RichardNixon-1_73",5
"RichardNixon-1_74",5
"RichardNixon-1_75",10
"RichardNixon-1_76",9
"RichardNixon-1_77",9
"RichardNixon-1_78",9
"RichardNixon-1_79",7
"RichardNixon-1_80",7
"RichardNixon-1_81",7
"RichardNixon-1_82",7
"RichardNixon-1_83",7
"RichardNixon-1_84",7
"RichardNixon-1_85",7
"RichardNixon-1_86",7
"RichardNixon-1_87",7
"RichardNixon-1_88",7
"RichardNixon-1_89",7
"RichardNixon-1_90",7
"RichardNixon-1_91",7
"RichardNixon-1_92",7
"RichardNixon-1_93",7
"RichardNixon-1_94",7
"RichardNixon-1_95",7
"RichardNixon-1_96",7
"RichardNixon-1_97",5
"RichardNixon-1_98",7
"RichardNixon-1_99",5
"RichardNixon-1_100",5
"RichardNixon-1_101",10
"RichardNixon-1_102",7
"RichardNixon-1_103",5
"RichardNixon-1_104",5
"RichardNixon-1_105",5
"RichardNixon-1_106",5
"RichardNixon-1_107",6
"RichardNixon-1_108",7
"RichardNixon-1_109",5
"RichardNixon-1_110",5
"RichardNixon-1_111",5
"RichardNixon-1_112",5
"RichardNixon-1_113",5
"RichardNixon-1_114",5
"RichardNixon-1_115",5
"RichardNixon-1_116",5
"RichardNixon-1_117",5
"RichardNixon-1_118",5
"RichardNixon-1_119",7
"RichardNixon-2_2",6
"RichardNixon-2_3",5
